714239,6.3,1955.479808
714240,6.6,1955.482546
714241,6.7,1955.485284
714242,6.4,1955.488022
714243,6.2,1955.49076
714244,6.1,1955.493498
714245,5.7,1955.496235
714246,5.4,1955.498973
714247,5.3,1955.501711
714248,5.5,1955.504449
714249,6.2,1955.507187
714250,6.3,1955.509925
714251,7.1,1955.512663
714252,7.3,1955.5154
714253,7,1955.518138
714254,7.5,1955.520876
714255,7.2,1955.523614
714256,7.3,1955.526352
714257,7.1,1955.52909
714258,7.2,1955.531828
714259,6.8,1955.534565
714260,6.6,1955.537303
714261,6.7,1955.540041
714262,7,1955.542779
714263,7.1,1955.545517
714264,7.3,1955.548255
714265,7.4,1955.550992
714266,7.2,1955.55373
714267,7.3,1955.556468
714268,7.2,1955.559206
714269,7.5,1955.561944
714270,7.8,1955.564682
714271,7.9,1955.56742
714272,8,1955.570157
714273,7.3,1955.572895
714274,7.7,1955.575633
714275,7.9,1955.578371
714276,7.7,1955.581109
714277,8.1,1955.583847
714278,7.9,1955.586585
714279,7.4,1955.589322
714280,7.3,1955.59206
714281,6.8,1955.594798
714282,6.6,1955.597536
714283,7.2,1955.600274
714284,7.4,1955.603012
714285,7.9,1955.605749
714286,8.2,1955.608487
714287,8.5,1955.611225
714288,8.7,1955.613963
714289,8.9,1955.616701
714290,8.8,1955.619439
714291,8.6,1955.622177
714292,8.6,1955.624914
714293,8.7,1955.627652
714294,8.5,1955.63039
714295,8.4,1955.633128
714296,8,1955.635866
714297,8,1955.638604
714298,8.7,1955.641342
714299,9.2,1955.644079
714300,9,1955.646817
714301,8.9,1955.649555
714302,8.4,1955.652293
714303,8.8,1955.655031
714304,9.4,1955.657769
714305,9.8,1955.660507
714306,9.7,1955.663244
714307,9.7,1955.665982
714308,10.3,1955.66872
714309,10.4,1955.671458
714310,10.3,1955.674196
714311,9.6,1955.676934
714312,9.9,1955.679671
714313,10.1,1955.682409
714314,10,1955.685147
714315,10.3,1955.687885
714316,10.1,1955.690623
714317,10.3,1955.693361
714318,10.6,1955.696099
714319,10.9,1955.698836
714320,11.5,1955.701574
714321,11.5,1955.704312
714322,11.7,1955.70705
714323,11.6,1955.709788
714324,11.8,1955.712526
714325,12.4,1955.715264
714326,11.9,1955.718001
714327,11,1955.720739
714328,11.3,1955.723477
714329,11.6,1955.726215
714330,11.6,1955.728953
714331,11.8,1955.731691
714332,13,1955.734428
714333,12.9,1955.737166
714334,12.7,1955.739904
714335,12.8,1955.742642
714336,13.1,1955.74538
714337,13.4,1955.748118
714338,13.5,1955.750856
714339,13.3,1955.753593
714340,11,1955.756331
714341,11.8,1955.759069
714342,12.4,1955.761807
714343,12.2,1955.764545
714344,12.8,1955.767283
714345,12.3,1955.770021
714346,12.4,1955.772758
714347,12.5,1955.775496
714348,13.4,1955.778234
714349,12.7,1955.780972
714350,11,1955.78371
714351,11.6,1955.786448
714352,13.1,1955.789185
714353,14,1955.791923
714354,12.6,1955.794661
714355,13.2,1955.797399
714356,13,1955.800137
714357,13,1955.802875
714358,13.5,1955.805613
714359,14.4,1955.80835
714360,14.6,1955.811088
714361,14.3,1955.813826
714362,15.3,1955.816564
714363,15.9,1955.819302
714364,14.9,1955.82204
714365,15,1955.824778
714366,14.7,1955.827515
714367,13.6,1955.830253
714368,14.2,1955.832991
714369,14,1955.835729
714370,14.8,1955.838467
714371,14.9,1955.841205
714372,14,1955.843943
714373,13.9,1955.84668
714374,14.4,1955.849418
714375,13.9,1955.852156
714376,13.7,1955.854894
714377,13.4,1955.857632
714378,14.9,1955.86037
714379,14.9,1955.863107
714380,13.2,1955.865845
714381,14.1,1955.868583
714382,13.4,1955.871321
714383,14.3,1955.874059
714384,14.2,1955.876797
714385,14.4,1955.879535
714386,15.4,1955.882272
714387,16.2,1955.88501
714388,16.9,1955.887748
714389,16,1955.890486
714390,16.3,1955.893224
714391,15.2,1955.895962
714392,15.4,1955.8987
714393,15.5,1955.901437
714394,15.9,1955.904175
714395,16.8,1955.906913
714396,16.9,1955.909651
714397,15.7,1955.912389
714398,15.9,1955.915127
714399,15.8,1955.917864
714400,16.2,1955.920602
714401,16.5,1955.92334
714402,15.7,1955.926078
714403,15.9,1955.928816
714404,16.3,1955.931554
714405,16,1955.934292
714406,17.6,1955.937029
714407,17.6,1955.939767
714408,17.2,1955.942505
714409,16.9,1955.945243
714410,14,1955.947981
714411,14,1955.950719
714412,14.3,1955.953457
714413,14.6,1955.956194
714414,16.5,1955.958932
714415,17.2,1955.96167
714416,17.4,1955.964408
714417,17,1955.967146
714418,17.8,1955.969884
